brier_score,mean_prediction,mean_observation,calib_slope,calib_intercept
0.20239614478343518,0.31294963398361786,0.3023255813953488,0.9009356275649374,-0.12692152863570816
0.17807446121235598,0.3108039965834978,0.3023255813953488,1.9712592409179484,0.6890895004080582
0.2096527810646449,0.2854464395006748,0.3023255813953488,0.6024700547739629,-0.2690137212492063
0.19267795842202107,0.26251952980918897,0.3023255813953488,1.0890688487909344,0.30113526614957487
0.23329938323463884,0.33974386759765357,0.3023255813953488,0.31306589767841325,-0.6179978423781581
0.21497263362654973,0.3105220424247316,0.3023255813953488,0.49307794093699314,-0.4294171621367139
0.16897540013833057,0.3265899195541541,0.3023255813953488,1.675908115657614,0.31075133504251473
0.22182163362907403,0.3425768711565013,0.3023255813953488,0.29482262482545596,-0.6358399367668072
0.1966086772058536,0.26640192339638563,0.3023255813953488,1.8446127762284408,1.0063781492877928
0.19909993300629955,0.30462886770032277,0.3023255813953488,0.7720844087093613,-0.18976831518183204
0.17869007231669423,0.3140933162513992,0.3023255813953488,1.3803720053907278,0.22280952767377166
0.1787472539326408,0.2912548663391504,0.3023255813953488,1.296689311846075,0.31661481249961976
0.19574346534957102,0.30056637766810707,0.3023255813953488,0.9050177126068023,-0.06630802004567238
0.1790209415432304,0.3202404597589293,0.3023255813953488,1.4980874607831385,0.24696060944719883
0.1888294996937194,0.26387913286832354,0.3023255813953488,1.6677620499114147,0.8637688324279188
0.18995136667073956,0.288471453408161,0.3023255813953488,1.5858080805729575,0.5722676151730566
0.21808152349160367,0.31860150674143406,0.3023255813953488,0.3371464440989161,-0.5675871058169192
0.2040302846148051,0.2969035001025531,0.3023255813953488,0.6057288340024068,-0.29866012220553695
0.1826539012235343,0.26175093068872674,0.3023255813953488,6.078598014838959,5.166113122628895
0.1904945608523286,0.278406170182255,0.3023255813953488,1.3485594681314328,0.44302001998546753
0.21165905358153936,0.2947426954006795,0.3023255813953488,0.5085057160843397,-0.3729502706719779
0.18976776491287645,0.27600240948137533,0.3023255813953488,1.6196899871035955,0.7143440983170035
0.18011303409694943,0.2690323868670342,0.3023255813953488,1.490664354739222,0.669484253336448
0.1767225091166074,0.2950150626957557,0.3023255813953488,1.590395299579443,0.5366780738830155
0.17830024020225727,0.2979859567252042,0.3023255813953488,2.249374286987971,1.0360264045500411
0.17178591300450513,0.32357639241000113,0.3023255813953488,1.6245236081652166,0.2922992250939781
0.17841846457843552,0.287966967465944,0.3023255813953488,2.2929906240008053,1.1303522911583734
0.19175532254129946,0.29212275720444864,0.3023255813953488,0.8098708891365483,-0.10864268591246508
0.17859637758203048,0.3119947095406324,0.3023255813953488,1.212791026211534,0.10365156297090175
0.19727293645072724,0.2734235521800653,0.3023255813953488,0.9767622199599774,0.1303117546842805
