brier_score,mean_prediction,mean_observation,calib_slope,calib_intercept
0.16795672887627075,0.31776971141110044,0.2894736842105263,1.4730557768493087,0.17547794591548593
0.18626320422532835,0.27408130356165783,0.2894736842105263,0.8091103230507446,-0.08957565910734078
0.1947364436283466,0.32720623738876936,0.2894736842105263,1.1457463092565972,-0.09383394578764791
0.1972912828770238,0.29695080582863287,0.2894736842105263,0.7465996220160394,-0.24154676612814122
0.20407328827325752,0.25566663303039583,0.2894736842105263,0.6736632066476617,-0.15997679846401278
0.16846516535541212,0.2659823549851581,0.2894736842105263,1.9159740472663884,1.0041602900642446
0.15980812805257155,0.2830755536099582,0.2894736842105263,2.7508725123524607,1.5360968704526767
0.2003027804649524,0.28259027011309074,0.2894736842105263,0.5547374095640575,-0.35204950623898984
0.18105080341204136,0.286422841950651,0.2894736842105263,2.3390944840921124,1.1215221155704473
0.21449567902384212,0.3198981790928733,0.2894736842105263,0.40059273201196,-0.576867638491584
0.15116170333686446,0.2917201720908293,0.2894736842105263,3.382172199094386,1.9193874570344016
0.18487148108855914,0.3000734349536723,0.2894736842105263,0.8978373618642992,-0.13495860479376115
0.16680349954175086,0.3116423099175513,0.2894736842105263,3.2930438618296365,1.3186356423171064
0.19719905326380596,0.26791864835010737,0.2894736842105263,0.6255614635142006,-0.229658431026469
0.18699132570697577,0.31126647149120074,0.2894736842105263,1.0546994541741728,-0.07563804680615653
0.2077010680259482,0.2826726564841375,0.2894736842105263,0.5120767631724148,-0.3998898102660234
0.15789252592317987,0.29133417949922585,0.2894736842105263,2.7540139205081555,1.4087994047171988
0.1973517051960789,0.28743793297867537,0.2894736842105263,0.839245703484746,-0.12955841093610615
0.17627636903124574,0.2708447541276707,0.2894736842105263,1.4380818125614312,0.4777725769740184
0.18634570092940586,0.2934478149863762,0.2894736842105263,1.0336878310682305,0.006439242179998802
0.19072595058619576,0.28810588757947225,0.2894736842105263,0.8306413151900135,-0.13157551818178959
0.20434227292121976,0.293514311483172,0.2894736842105263,0.6023905870900785,-0.34382561589076693
0.17562983181808262,0.3041538288997509,0.2894736842105263,1.4890290667888826,0.30216078890179243
0.19195171438401643,0.27623305412458315,0.2894736842105263,0.8590227739600615,-0.053132127810814986
0.2156818496347734,0.32873662735293024,0.2894736842105263,0.44337639687955277,-0.5621094110013511
0.22398436937431612,0.29215866862620976,0.2894736842105263,0.3041711578371927,-0.598325251946859
0.21355121862910179,0.2953987787553213,0.2894736842105263,0.3063081199263832,-0.6187236345167716
0.17771992821689142,0.2893573037980274,0.2894736842105263,1.6677381583702062,0.5640889507512981
0.20130200935070913,0.27946811002843774,0.2894736842105263,0.616263345058922,-0.2970151806299722
0.1709686360814496,0.31308118706244137,0.2894736842105263,1.6194586221104987,0.2803897058636515
